起报时间,预报时间,实际功率 (MW),FusionModel预测功率 (MW)
2018-08-26,2018-08-27 16:45:00,0.0,-0.018385448
2018-08-26,2018-08-27 17:00:00,0.0,-0.031936824
2018-08-26,2018-08-27 17:15:00,0.0,-0.034636334
2018-08-26,2018-08-27 17:30:00,0.0,-0.05592674
2018-08-26,2018-08-27 17:45:00,0.0,-0.024464011
2018-08-26,2018-08-27 18:00:00,0.0,-0.02292066
2018-08-26,2018-08-27 18:15:00,0.0,-0.029595941
2018-08-26,2018-08-27 18:30:00,0.0,-0.04192362
2018-08-26,2018-08-27 18:45:00,0.0,-0.014212266
2018-08-26,2018-08-27 19:00:00,0.0,-0.041508295
2018-08-26,2018-08-27 19:15:00,0.0,-0.03801264
2018-08-26,2018-08-27 19:30:00,0.0,-0.042224243
2018-08-26,2018-08-27 19:45:00,0.0,-0.042482026
2018-08-26,2018-08-27 20:00:00,0.0,-0.03882522
2018-08-26,2018-08-27 20:15:00,0.0,-0.028591383
2018-08-26,2018-08-27 20:30:00,0.0,-0.037791006
2018-08-26,2018-08-27 20:45:00,0.0,-0.054878253
2018-08-26,2018-08-27 21:00:00,0.0,-0.07904799
2018-08-26,2018-08-27 21:15:00,0.0,-0.06875548
2018-08-26,2018-08-27 21:30:00,0.0,-0.080503345
2018-08-26,2018-08-27 21:45:00,0.0,-0.04876162
2018-08-26,2018-08-27 22:00:00,0.0035159999999999,-0.006555723
2018-08-26,2018-08-27 22:15:00,0.0,0.045215454
2018-08-26,2018-08-27 22:30:00,0.196875,0.105304435
2018-08-26,2018-08-27 22:45:00,0.319922,0.18528399
2018-08-26,2018-08-27 23:00:00,0.341016,0.28986308
2018-08-26,2018-08-27 23:15:00,0.551953,0.4136725
2018-08-26,2018-08-27 23:30:00,0.566016,0.59586024
2018-08-26,2018-08-27 23:45:00,0.73125,0.7733293
2018-08-26,2018-08-28 00:00:00,0.935156,1.0003862
2018-08-26,2018-08-28 00:15:00,1.873828,1.1982722
2018-08-26,2018-08-28 00:30:00,1.226953,1.4378294
2018-08-26,2018-08-28 00:45:00,1.466016,1.6849205
2018-08-26,2018-08-27 01:15:00,2.478516,2.3947098
2018-08-26,2018-08-27 01:30:00,2.657812,2.5844307
2018-08-26,2018-08-27 01:45:00,2.844141,2.7421503
2018-08-26,2018-08-27 02:00:00,3.121875,2.9162652
2018-08-26,2018-08-27 02:15:00,3.287109,3.0619385
2018-08-26,2018-08-27 02:30:00,2.309766,3.1681104
2018-08-26,2018-08-27 02:45:00,3.427734,3.2620053
2018-08-26,2018-08-27 03:00:00,2.211328,3.3141735
2018-08-26,2018-08-27 03:15:00,3.469922,3.3540804
2018-08-26,2018-08-27 03:30:00,3.15,3.406041
2018-08-26,2018-08-27 03:45:00,3.410156,3.4130657
2018-08-26,2018-08-27 04:00:00,4.151953,3.4277892
2018-08-26,2018-08-27 04:15:00,3.670312000000001,3.4604712
2018-08-26,2018-08-27 04:30:00,3.596484,3.4251513
2018-08-26,2018-08-27 04:45:00,3.723047,3.4084857
2018-08-26,2018-08-27 05:00:00,2.580469,3.4313276
2018-08-26,2018-08-27 05:15:00,2.696484,3.4220793
2018-08-26,2018-08-27 05:30:00,4.310156,3.4172382
2018-08-26,2018-08-27 05:45:00,2.844141,3.346856
2018-08-26,2018-08-27 06:00:00,3.4839839999999995,3.23212
2018-08-26,2018-08-27 06:15:00,3.596484,3.1703603
2018-08-26,2018-08-27 06:30:00,3.336328,3.032053
2018-08-26,2018-08-27 06:45:00,3.3679690000000004,2.8779347
2018-08-26,2018-08-27 07:00:00,3.026953,2.791379
2018-08-26,2018-08-27 07:15:00,3.055078,2.5759706
2018-08-26,2018-08-27 07:30:00,2.896875,2.3176768
2018-08-26,2018-08-27 07:45:00,2.735156,2.1089756
2018-08-26,2018-08-27 08:00:00,2.376562,1.8636034
2018-08-26,2018-08-27 08:15:00,1.7015619999999998,1.6413046
2018-08-26,2018-08-27 08:30:00,2.288672,1.3663397
2018-08-26,2018-08-27 08:45:00,2.014453,1.1574662
2018-08-26,2018-08-27 09:00:00,0.6679689999999999,0.9234694
2018-08-26,2018-08-27 09:15:00,0.569531,0.7055708
2018-08-26,2018-08-27 09:30:00,0.569531,0.5214403
2018-08-26,2018-08-27 09:45:00,0.492188,0.34271523
2018-08-26,2018-08-27 10:00:00,0.428906,0.22327855
2018-08-26,2018-08-27 10:15:00,0.158203,0.09685287
2018-08-26,2018-08-27 10:30:00,0.035156,0.058109604
2018-08-26,2018-08-27 10:45:00,0.0,-0.019528398
2018-08-26,2018-08-27 11:00:00,0.0,-0.07707271
2018-08-26,2018-08-27 11:15:00,0.0,-0.121394694
2018-08-26,2018-08-27 11:30:00,0.0,-0.13166675
2018-08-26,2018-08-27 11:45:00,0.0,-0.12944274
2018-08-26,2018-08-27 12:00:00,0.0,-0.09051047
2018-08-26,2018-08-27 12:15:00,0.0,-0.09915654
2018-08-26,2018-08-27 12:30:00,0.0,-0.07553113
2018-08-26,2018-08-27 12:45:00,0.0,-0.061750025
2018-08-26,2018-08-27 13:00:00,0.0,-0.074736625
2018-08-26,2018-08-27 13:15:00,0.0,-0.05174759
2018-08-26,2018-08-27 13:30:00,0.0,-0.051232625
2018-08-26,2018-08-27 13:45:00,0.0,-0.0338925
2018-08-26,2018-08-27 14:00:00,0.0,-0.037953455
2018-08-26,2018-08-27 14:15:00,0.0,-0.048110753
2018-08-26,2018-08-27 14:30:00,0.0,-0.029950231
2018-08-26,2018-08-27 14:45:00,0.0,-0.044257723
2018-08-26,2018-08-27 15:00:00,0.0,-0.03775814
2018-08-26,2018-08-27 15:15:00,0.0,-0.04143609
2018-08-26,2018-08-27 15:30:00,0.0,-0.022697628
2018-08-26,2018-08-27 15:45:00,0.0,-0.027199835
2018-08-26,2018-08-27 16:00:00,0.0,-0.02123569
2018-08-26,2018-08-27 16:15:00,0.0,-0.03371142
2018-08-26,2018-08-27 16:30:00,0.0,-0.04580383
2018-08-26,2018-08-27 16:45:00,0.0,-0.035259172
2018-08-26,2018-08-27 17:00:00,0.0,-0.04167127
2018-08-26,2018-08-27 17:15:00,0.0,-0.062282637
2018-08-26,2018-08-27 17:30:00,0.0,-0.059664607
2018-08-26,2018-08-27 17:45:00,0.0,-0.072249666
2018-08-26,2018-08-27 18:00:00,0.0,-0.062347695
2018-08-26,2018-08-27 18:15:00,0.0,-0.058221973
2018-08-26,2018-08-27 18:30:00,0.0,-0.057426624
2018-08-26,2018-08-27 18:45:00,0.0,-0.06612441
2018-08-26,2018-08-27 19:00:00,0.0,-0.049717538
2018-08-26,2018-08-27 19:15:00,0.0,-0.06404945
2018-08-26,2018-08-27 19:30:00,0.0,-0.061051056
2018-08-26,2018-08-27 19:45:00,0.0,-0.06280917
2018-08-26,2018-08-27 20:00:00,0.0,-0.06924432
2018-08-26,2018-08-27 20:15:00,0.0,-0.066371575
2018-08-26,2018-08-27 20:30:00,0.0,-0.06336015
2018-08-26,2018-08-27 20:45:00,0.0,-0.071851954
2018-08-26,2018-08-27 21:00:00,0.0,-0.07928637
2018-08-26,2018-08-27 21:15:00,0.0,-0.08926058
2018-08-26,2018-08-27 21:30:00,0.0,-0.047604647
2018-08-26,2018-08-27 21:45:00,0.0,-0.038811103
2018-08-26,2018-08-27 22:00:00,0.0035159999999999,0.014014566
2018-08-26,2018-08-27 22:15:00,0.0,0.08914034
2018-08-26,2018-08-27 22:30:00,0.196875,0.18199302
2018-08-26,2018-08-27 22:45:00,0.319922,0.2804075
2018-08-26,2018-08-27 23:00:00,0.341016,0.40411752
2018-08-26,2018-08-27 23:15:00,0.551953,0.5442897
2018-08-26,2018-08-27 23:30:00,0.566016,0.7102471
2018-08-26,2018-08-27 23:45:00,0.73125,0.91115874
2018-08-26,2018-08-28 00:00:00,0.935156,1.0980438
2018-08-26,2018-08-28 00:15:00,1.873828,1.3425624
2018-08-26,2018-08-28 00:30:00,1.226953,1.5348016
2018-08-26,2018-08-28 00:45:00,1.466016,1.7606634
2018-08-26,2018-08-28 01:00:00,1.750781,1.9846588
2018-08-26,2018-08-27 01:30:00,2.657812,2.5660353
2018-08-26,2018-08-27 01:45:00,2.844141,2.725737
2018-08-26,2018-08-27 02:00:00,3.121875,2.8572865
2018-08-26,2018-08-27 02:15:00,3.287109,3.000323
2018-08-26,2018-08-27 02:30:00,2.309766,3.110974
2018-08-26,2018-08-27 02:45:00,3.427734,3.1921184
2018-08-26,2018-08-27 03:00:00,2.211328,3.2465053
2018-08-26,2018-08-27 03:15:00,3.469922,3.2645037
2018-08-26,2018-08-27 03:30:00,3.15,3.2865493
2018-08-26,2018-08-27 03:45:00,3.410156,3.3180883
2018-08-26,2018-08-27 04:00:00,4.151953,3.308836
2018-08-26,2018-08-27 04:15:00,3.670312000000001,3.3146882
2018-08-26,2018-08-27 04:30:00,3.596484,3.3451917
2018-08-26,2018-08-27 04:45:00,3.723047,3.3087358
2018-08-26,2018-08-27 05:00:00,2.580469,3.2872508
2018-08-26,2018-08-27 05:15:00,2.696484,3.3062243
2018-08-26,2018-08-27 05:30:00,4.310156,3.2866905
2018-08-26,2018-08-27 05:45:00,2.844141,3.2705336
2018-08-26,2018-08-27 06:00:00,3.4839839999999995,3.19325
2018-08-26,2018-08-27 06:15:00,3.596484,3.0663605
2018-08-26,2018-08-27 06:30:00,3.336328,2.9899788
2018-08-26,2018-08-27 06:45:00,3.3679690000000004,2.8343596
2018-08-26,2018-08-27 07:00:00,3.026953,2.6599047
2018-08-26,2018-08-27 07:15:00,3.055078,2.5530975
2018-08-26,2018-08-27 07:30:00,2.896875,2.3171754
2018-08-26,2018-08-27 07:45:00,2.735156,2.0525541
2018-08-26,2018-08-27 08:00:00,2.376562,1.8250737
2018-08-26,2018-08-27 08:15:00,1.7015619999999998,1.577896
2018-08-26,2018-08-27 08:30:00,2.288672,1.3594124
2018-08-26,2018-08-27 08:45:00,2.014453,1.0975945
2018-08-26,2018-08-27 09:00:00,0.6679689999999999,0.902184
2018-08-26,2018-08-27 09:15:00,0.569531,0.69160956
2018-08-26,2018-08-27 09:30:00,0.569531,0.49944788
2018-08-26,2018-08-27 09:45:00,0.492188,0.34923646
2018-08-26,2018-08-27 10:00:00,0.428906,0.20357826
2018-08-26,2018-08-27 10:15:00,0.158203,0.12154736
2018-08-26,2018-08-27 10:30:00,0.035156,0.02431922
2018-08-26,2018-08-27 10:45:00,0.0,0.0139247775
2018-08-26,2018-08-27 11:00:00,0.0,-0.043422654
2018-08-26,2018-08-27 11:15:00,0.0,-0.077538446
2018-08-26,2018-08-27 11:30:00,0.0,-0.109139174
2018-08-26,2018-08-27 11:45:00,0.0,-0.10254548
2018-08-26,2018-08-27 12:00:00,0.0,-0.0964278
2018-08-26,2018-08-27 12:15:00,0.0,-0.05728066
2018-08-26,2018-08-27 12:30:00,0.0,-0.06555118
2018-08-26,2018-08-27 12:45:00,0.0,-0.040536016
2018-08-26,2018-08-27 13:00:00,0.0,-0.035745457
2018-08-26,2018-08-27 13:15:00,0.0,-0.04807955
2018-08-26,2018-08-27 13:30:00,0.0,-0.028889582
2018-08-26,2018-08-27 13:45:00,0.0,-0.03082386
2018-08-26,2018-08-27 14:00:00,0.0,-0.01711012
2018-08-26,2018-08-27 14:15:00,0.0,-0.02713203
2018-08-26,2018-08-27 14:30:00,0.0,-0.03801863
2018-08-26,2018-08-27 14:45:00,0.0,-0.021990858
2018-08-26,2018-08-27 15:00:00,0.0,-0.036998026
2018-08-26,2018-08-27 15:15:00,0.0,-0.038220674
2018-08-26,2018-08-27 15:30:00,0.0,-0.034458697
2018-08-26,2018-08-27 15:45:00,0.0,-0.016452864
2018-08-26,2018-08-27 16:00:00,0.0,-0.020862103
2018-08-26,2018-08-27 16:15:00,0.0,-0.0192049
2018-08-26,2018-08-27 16:30:00,0.0,-0.030883536
2018-08-26,2018-08-27 16:45:00,0.0,-0.036826953
2018-08-26,2018-08-27 17:00:00,0.0,-0.022598729
2018-08-26,2018-08-27 17:15:00,0.0,-0.032062806
2018-08-26,2018-08-27 17:30:00,0.0,-0.04936047
2018-08-26,2018-08-27 17:45:00,0.0,-0.04148844
2018-08-26,2018-08-27 18:00:00,0.0,-0.04853967
2018-08-26,2018-08-27 18:15:00,0.0,-0.04874675
2018-08-26,2018-08-27 18:30:00,0.0,-0.046225823
2018-08-26,2018-08-27 18:45:00,0.0,-0.042489916
2018-08-26,2018-08-27 19:00:00,0.0,-0.04698533
2018-08-26,2018-08-27 19:15:00,0.0,-0.041247167
2018-08-26,2018-08-27 19:30:00,0.0,-0.04658709
2018-08-26,2018-08-27 19:45:00,0.0,-0.044835553
2018-08-26,2018-08-27 20:00:00,0.0,-0.05091229
2018-08-26,2018-08-27 20:15:00,0.0,-0.050146587
2018-08-26,2018-08-27 20:30:00,0.0,-0.051632747
2018-08-26,2018-08-27 20:45:00,0.0,-0.046986964
2018-08-26,2018-08-27 21:00:00,0.0,-0.051245533
2018-08-26,2018-08-27 21:15:00,0.0,-0.05183958
2018-08-26,2018-08-27 21:30:00,0.0,-0.04540998
2018-08-26,2018-08-27 21:45:00,0.0,0.008032586
2018-08-26,2018-08-27 22:00:00,0.0035159999999999,0.03767346
2018-08-26,2018-08-27 22:15:00,0.0,0.11091978
2018-08-26,2018-08-27 22:30:00,0.196875,0.20930073
2018-08-26,2018-08-27 22:45:00,0.319922,0.32436538
2018-08-26,2018-08-27 23:00:00,0.341016,0.45281804
2018-08-26,2018-08-27 23:15:00,0.551953,0.5965517
2018-08-26,2018-08-27 23:30:00,0.566016,0.7604668
2018-08-26,2018-08-27 23:45:00,0.73125,0.94426596
2018-08-26,2018-08-28 00:00:00,0.935156,1.1528907
2018-08-26,2018-08-28 00:15:00,1.873828,1.3422006
2018-08-26,2018-08-28 00:30:00,1.226953,1.5931414
2018-08-26,2018-08-28 00:45:00,1.466016,1.7738072
2018-08-26,2018-08-28 01:00:00,1.750781,1.9917517
2018-08-26,2018-08-28 01:15:00,2.742188,2.1959403
2018-08-26,2018-08-27 01:45:00,2.844141,2.8563888
2018-08-26,2018-08-27 02:00:00,3.121875,2.9911616
2018-08-26,2018-08-27 02:15:00,3.287109,3.1121476
2018-08-26,2018-08-27 02:30:00,2.309766,3.239309
2018-08-26,2018-08-27 02:45:00,3.427734,3.3314257
2018-08-26,2018-08-27 03:00:00,2.211328,3.4008052
2018-08-26,2018-08-27 03:15:00,3.469922,3.4438827
2018-08-26,2018-08-27 03:30:00,3.15,3.4390414
2018-08-26,2018-08-27 03:45:00,3.410156,3.4607935
2018-08-26,2018-08-27 04:00:00,4.151953,3.4830644
2018-08-26,2018-08-27 04:15:00,3.670312000000001,3.4822502
2018-08-26,2018-08-27 04:30:00,3.596484,3.494028
2018-08-26,2018-08-27 04:45:00,3.723047,3.5318263
2018-08-26,2018-08-27 05:00:00,2.580469,3.509882
2018-08-26,2018-08-27 05:15:00,2.696484,3.5080552
2018-08-26,2018-08-27 05:30:00,4.310156,3.529563
2018-08-26,2018-08-27 05:45:00,2.844141,3.5185628
2018-08-26,2018-08-27 06:00:00,3.4839839999999995,3.493914
2018-08-26,2018-08-27 06:15:00,3.596484,3.4200099
2018-08-26,2018-08-27 06:30:00,3.336328,3.2747312
2018-08-26,2018-08-27 06:45:00,3.3679690000000004,3.1852665
2018-08-26,2018-08-27 07:00:00,3.026953,2.9946167
2018-08-26,2018-08-27 07:15:00,3.055078,2.7941563
2018-08-26,2018-08-27 07:30:00,2.896875,2.648513
2018-08-26,2018-08-27 07:45:00,2.735156,2.3879027
2018-08-26,2018-08-27 08:00:00,2.376562,2.0904708
2018-08-26,2018-08-27 08:15:00,1.7015619999999998,1.8202434
2018-08-26,2018-08-27 08:30:00,2.288672,1.5426508
2018-08-26,2018-08-27 08:45:00,2.014453,1.302429
2018-08-26,2018-08-27 09:00:00,0.6679689999999999,1.0203339
2018-08-26,2018-08-27 09:15:00,0.569531,0.81924546
2018-08-26,2018-08-27 09:30:00,0.569531,0.60253453
2018-08-26,2018-08-27 09:45:00,0.492188,0.41425467
2018-08-26,2018-08-27 10:00:00,0.428906,0.27050284
2018-08-26,2018-08-27 10:15:00,0.158203,0.13371816
2018-08-26,2018-08-27 10:30:00,0.035156,0.07710806
2018-08-26,2018-08-27 10:45:00,0.0,-0.018903613
2018-08-26,2018-08-27 11:00:00,0.0,-0.016554527
2018-08-26,2018-08-27 11:15:00,0.0,-0.063001424
2018-08-26,2018-08-27 11:30:00,0.0,-0.09409177
2018-08-26,2018-08-27 11:45:00,0.0,-0.12024945
2018-08-26,2018-08-27 12:00:00,0.0,-0.10493196
2018-08-26,2018-08-27 12:15:00,0.0,-0.101009846
2018-08-26,2018-08-27 12:30:00,0.0,-0.058568656
2018-08-26,2018-08-27 12:45:00,0.0,-0.0712225
2018-08-26,2018-08-27 13:00:00,0.0,-0.037026882
2018-08-26,2018-08-27 13:15:00,0.0,-0.047242515
2018-08-26,2018-08-27 13:30:00,0.0,-0.048785493
2018-08-26,2018-08-27 13:45:00,0.0,-0.026983768
2018-08-26,2018-08-27 14:00:00,0.0,-0.027750056
2018-08-26,2018-08-27 14:15:00,0.0,-0.022860948
2018-08-26,2018-08-27 14:30:00,0.0,-0.03334834
2018-08-26,2018-08-27 14:45:00,0.0,-0.03905724
2018-08-26,2018-08-27 15:00:00,0.0,-0.014126629
2018-08-26,2018-08-27 15:15:00,0.0,-0.03523072
2018-08-26,2018-08-27 15:30:00,0.0,-0.03439951
2018-08-26,2018-08-27 15:45:00,0.0,-0.026975974
2018-08-26,2018-08-27 16:00:00,0.0,0.00025830418
2018-08-26,2018-08-27 16:15:00,0.0,-0.010690331
2018-08-26,2018-08-27 16:30:00,0.0,-0.0154725015
2018-08-26,2018-08-27 16:45:00,0.0,-0.025713101
2018-08-26,2018-08-27 17:00:00,0.0,-0.03150527
2018-08-26,2018-08-27 17:15:00,0.0,-0.016231671
2018-08-26,2018-08-27 17:30:00,0.0,-0.03615445
2018-08-26,2018-08-27 17:45:00,0.0,-0.047214344
2018-08-26,2018-08-27 18:00:00,0.0,-0.039513007
2018-08-26,2018-08-27 18:15:00,0.0,-0.050471023
2018-08-26,2018-08-27 18:30:00,0.0,-0.045340016
2018-08-26,2018-08-27 18:45:00,0.0,-0.050481983
2018-08-26,2018-08-27 19:00:00,0.0,-0.03829313
2018-08-26,2018-08-27 19:15:00,0.0,-0.045434117
2018-08-26,2018-08-27 19:30:00,0.0,-0.0400329
2018-08-26,2018-08-27 19:45:00,0.0,-0.043247852
2018-08-26,2018-08-27 20:00:00,0.0,-0.050003298
2018-08-26,2018-08-27 20:15:00,0.0,-0.05626245
2018-08-26,2018-08-27 20:30:00,0.0,-0.05818028
2018-08-26,2018-08-27 20:45:00,0.0,-0.057446808
2018-08-26,2018-08-27 21:00:00,0.0,-0.05276119
2018-08-26,2018-08-27 21:15:00,0.0,-0.06311502
2018-08-26,2018-08-27 21:30:00,0.0,-0.06399794
2018-08-26,2018-08-27 21:45:00,0.0,-0.035049606
2018-08-26,2018-08-27 22:00:00,0.0035159999999999,0.013397377
2018-08-26,2018-08-27 22:15:00,0.0,0.057744183
2018-08-26,2018-08-27 22:30:00,0.196875,0.15151453
2018-08-26,2018-08-27 22:45:00,0.319922,0.2713518
2018-08-26,2018-08-27 23:00:00,0.341016,0.41538846
2018-08-26,2018-08-27 23:15:00,0.551953,0.56853205
2018-08-26,2018-08-27 23:30:00,0.566016,0.743465
2018-08-26,2018-08-27 23:45:00,0.73125,0.93081665
2018-08-26,2018-08-28 00:00:00,0.935156,1.1388955
2018-08-26,2018-08-28 00:15:00,1.873828,1.3679869
2018-08-26,2018-08-28 00:30:00,1.226953,1.5754048
2018-08-26,2018-08-28 00:45:00,1.466016,1.8337473
2018-08-26,2018-08-28 01:00:00,1.750781,2.0247765
2018-08-26,2018-08-28 01:15:00,2.742188,2.2452302
2018-08-26,2018-08-28 01:30:00,2.844141,2.444883
2018-08-26,2018-08-27 02:00:00,3.121875,3.0465565
2018-08-26,2018-08-27 02:15:00,3.287109,3.15065
2018-08-26,2018-08-27 02:30:00,2.309766,3.2601626
2018-08-26,2018-08-27 02:45:00,3.427734,3.3587894
2018-08-26,2018-08-27 03:00:00,2.211328,3.424749
2018-08-26,2018-08-27 03:15:00,3.469922,3.47899
2018-08-26,2018-08-27 03:30:00,3.15,3.4951608
2018-08-26,2018-08-27 03:45:00,3.410156,3.4717727
2018-08-26,2018-08-27 04:00:00,4.151953,3.4735377
2018-08-26,2018-08-27 04:15:00,3.670312000000001,3.483533
2018-08-26,2018-08-27 04:30:00,3.596484,3.475451
2018-08-26,2018-08-27 04:45:00,3.723047,3.4686828
2018-08-26,2018-08-27 05:00:00,2.580469,3.4947531
2018-08-26,2018-08-27 05:15:00,2.696484,3.457648
2018-08-26,2018-08-27 05:30:00,4.310156,3.4391973
2018-08-26,2018-08-27 05:45:00,2.844141,3.43987
2018-08-26,2018-08-27 06:00:00,3.4839839999999995,3.4122307
2018-08-26,2018-08-27 06:15:00,3.596484,3.3648741
2018-08-26,2018-08-27 06:30:00,3.336328,3.2628794
2018-08-26,2018-08-27 06:45:00,3.3679690000000004,3.0867271
2018-08-26,2018-08-27 07:00:00,3.026953,2.9674587
2018-08-26,2018-08-27 07:15:00,3.055078,2.761759
2018-08-26,2018-08-27 07:30:00,2.896875,2.5399745
2018-08-26,2018-08-27 07:45:00,2.735156,2.376736
2018-08-26,2018-08-27 08:00:00,2.376562,2.1094363
2018-08-26,2018-08-27 08:15:00,1.7015619999999998,1.8175137
2018-08-26,2018-08-27 08:30:00,2.288672,1.5437355
2018-08-26,2018-08-27 08:45:00,2.014453,1.2825292
2018-08-26,2018-08-27 09:00:00,0.6679689999999999,1.0556368
2018-08-26,2018-08-27 09:15:00,0.569531,0.80603015
2018-08-26,2018-08-27 09:30:00,0.569531,0.6243133
2018-08-26,2018-08-27 09:45:00,0.492188,0.4452266
2018-08-26,2018-08-27 10:00:00,0.428906,0.28556147
2018-08-26,2018-08-27 10:15:00,0.158203,0.18221912
2018-08-26,2018-08-27 10:30:00,0.035156,0.07221731
2018-08-26,2018-08-27 10:45:00,0.0,0.036954023
2018-08-26,2018-08-27 11:00:00,0.0,-0.029667445
2018-08-26,2018-08-27 11:15:00,0.0,-0.01587084
2018-08-26,2018-08-27 11:30:00,0.0,-0.0396413
2018-08-26,2018-08-27 11:45:00,0.0,-0.06908794
2018-08-26,2018-08-27 12:00:00,0.0,-0.0921185
2018-08-26,2018-08-27 12:15:00,0.0,-0.08769443
2018-08-26,2018-08-27 12:30:00,0.0,-0.07379219
2018-08-26,2018-08-27 12:45:00,0.0,-0.048915595
2018-08-26,2018-08-27 13:00:00,0.0,-0.061497048
2018-08-26,2018-08-27 13:15:00,0.0,-0.03423748
2018-08-26,2018-08-27 13:30:00,0.0,-0.047822908
2018-08-26,2018-08-27 13:45:00,0.0,-0.049881972
2018-08-26,2018-08-27 14:00:00,0.0,-0.035121597
2018-08-26,2018-08-27 14:15:00,0.0,-0.03822496
2018-08-26,2018-08-27 14:30:00,0.0,-0.03591222
2018-08-26,2018-08-27 14:45:00,0.0,-0.04152279
2018-08-26,2018-08-27 15:00:00,0.0,-0.04843597
2018-08-26,2018-08-27 15:15:00,0.0,-0.027413115
2018-08-26,2018-08-27 15:30:00,0.0,-0.034698687
2018-08-26,2018-08-27 15:45:00,0.0,-0.035301447
2018-08-26,2018-08-27 16:00:00,0.0,-0.022435233
2018-08-26,2018-08-27 16:15:00,0.0,0.006736763
2018-08-26,2018-08-27 16:30:00,0.0,-0.0087132305
2018-08-26,2018-08-27 16:45:00,0.0,-0.012242898
2018-08-26,2018-08-27 17:00:00,0.0,-0.012183368
2018-08-26,2018-08-27 17:15:00,0.0,-0.015740454
2018-08-26,2018-08-27 17:30:00,0.0,-0.011825368
2018-08-26,2018-08-27 17:45:00,0.0,-0.029998474
2018-08-26,2018-08-27 18:00:00,0.0,-0.040933937
2018-08-26,2018-08-27 18:15:00,0.0,-0.037796482
2018-08-26,2018-08-27 18:30:00,0.0,-0.03972599
2018-08-26,2018-08-27 18:45:00,0.0,-0.04164684
2018-08-26,2018-08-27 19:00:00,0.0,-0.041710354
2018-08-26,2018-08-27 19:15:00,0.0,-0.02770602
2018-08-26,2018-08-27 19:30:00,0.0,-0.032915525
2018-08-26,2018-08-27 19:45:00,0.0,-0.03467986
2018-08-26,2018-08-27 20:00:00,0.0,-0.029135555
2018-08-26,2018-08-27 20:15:00,0.0,-0.035193644
2018-08-26,2018-08-27 20:30:00,0.0,-0.038767546
2018-08-26,2018-08-27 20:45:00,0.0,-0.041187294
2018-08-26,2018-08-27 21:00:00,0.0,-0.03316547
2018-08-26,2018-08-27 21:15:00,0.0,-0.02930141
2018-08-26,2018-08-27 21:30:00,0.0,-0.031321906
2018-08-26,2018-08-27 21:45:00,0.0,-0.02563135
2018-08-26,2018-08-27 22:00:00,0.0035159999999999,0.021612743
2018-08-26,2018-08-27 22:15:00,0.0,0.074318975
2018-08-26,2018-08-27 22:30:00,0.196875,0.1483944
2018-08-26,2018-08-27 22:45:00,0.319922,0.26775417
2018-08-26,2018-08-27 23:00:00,0.341016,0.39483804
2018-08-26,2018-08-27 23:15:00,0.551953,0.5581848
2018-08-26,2018-08-27 23:30:00,0.566016,0.7253822
2018-08-26,2018-08-27 23:45:00,0.73125,0.9174103
2018-08-26,2018-08-28 00:00:00,0.935156,1.1071607
2018-08-26,2018-08-28 00:15:00,1.873828,1.3208711
2018-08-26,2018-08-28 00:30:00,1.226953,1.5493913
2018-08-26,2018-08-28 00:45:00,1.466016,1.7582
2018-08-26,2018-08-28 01:00:00,1.750781,2.0115404
2018-08-26,2018-08-28 01:15:00,2.742188,2.1862469
2018-08-26,2018-08-28 01:30:00,2.844141,2.398353
2018-08-26,2018-08-28 01:45:00,3.065625,2.587259
2018-08-26,2018-08-27 02:15:00,3.287109,3.174153
2018-08-26,2018-08-27 02:30:00,2.309766,3.24646
2018-08-26,2018-08-27 02:45:00,3.427734,3.3373196
2018-08-26,2018-08-27 03:00:00,2.211328,3.40572
2018-08-26,2018-08-27 03:15:00,3.469922,3.4476483
2018-08-26,2018-08-27 03:30:00,3.15,3.4804833
2018-08-26,2018-08-27 03:45:00,3.410156,3.4751587
2018-08-26,2018-08-27 04:00:00,4.151953,3.432027
2018-08-26,2018-08-27 04:15:00,3.670312000000001,3.4209774
2018-08-26,2018-08-27 04:30:00,3.596484,3.4199328
2018-08-26,2018-08-27 04:45:00,3.723047,3.4047341
2018-08-26,2018-08-27 05:00:00,2.580469,3.3834488
2018-08-26,2018-08-27 05:15:00,2.696484,3.3934486
2018-08-26,2018-08-27 05:30:00,4.310156,3.347217
2018-08-26,2018-08-27 05:45:00,2.844141,3.3116438
2018-08-26,2018-08-27 06:00:00,3.4839839999999995,3.2894542
2018-08-26,2018-08-27 06:15:00,3.596484,3.2396789
2018-08-26,2018-08-27 06:30:00,3.336328,3.16457
2018-08-26,2018-08-27 06:45:00,3.3679690000000004,3.0371027
2018-08-26,2018-08-27 07:00:00,3.026953,2.8275208
2018-08-26,2018-08-27 07:15:00,3.055078,2.6698945
2018-08-26,2018-08-27 07:30:00,2.896875,2.4370623
2018-08-26,2018-08-27 07:45:00,2.735156,2.1815178
2018-08-26,2018-08-27 08:00:00,2.376562,1.9957664
2018-08-26,2018-08-27 08:15:00,1.7015619999999998,1.7186973
2018-08-26,2018-08-27 08:30:00,2.288672,1.4311842
2018-08-26,2018-08-27 08:45:00,2.014453,1.15467
2018-08-26,2018-08-27 09:00:00,0.6679689999999999,0.9117685
2018-08-26,2018-08-27 09:15:00,0.569531,0.7038002
2018-08-26,2018-08-27 09:30:00,0.569531,0.49164596
2018-08-26,2018-08-27 09:45:00,0.492188,0.3442988
