起报时间,预报时间,实际功率 (MW),PureLSTM预测功率 (MW)
2018-08-26,2018-08-27 17:30:00,0.0,0.00874345
2018-08-26,2018-08-27 17:45:00,0.0,-0.018067934
2018-08-26,2018-08-27 18:00:00,0.0,-0.042027727
2018-08-26,2018-08-27 18:15:00,0.0,-0.049470887
2018-08-26,2018-08-27 18:30:00,0.0,-0.043474816
2018-08-26,2018-08-27 18:45:00,0.0,-0.04235305
2018-08-26,2018-08-27 19:00:00,0.0,-0.03448105
2018-08-26,2018-08-27 19:15:00,0.0,-0.028340004
2018-08-26,2018-08-27 19:30:00,0.0,-0.00011473149
2018-08-26,2018-08-27 19:45:00,0.0,-0.0020824522
2018-08-26,2018-08-27 20:00:00,0.0,0.009917848
2018-08-26,2018-08-27 20:15:00,0.0,0.027086617
2018-08-26,2018-08-27 20:30:00,0.0,0.023799457
2018-08-26,2018-08-27 20:45:00,0.0,0.029218815
2018-08-26,2018-08-27 21:00:00,0.0,0.024489252
2018-08-26,2018-08-27 21:15:00,0.0,0.023879357
2018-08-26,2018-08-27 21:30:00,0.0,0.0191597
2018-08-26,2018-08-27 21:45:00,0.0,0.021926902
2018-08-26,2018-08-27 22:00:00,0.0035159999999999,0.032139156
2018-08-26,2018-08-27 22:15:00,0.0,0.092936195
2018-08-26,2018-08-27 22:30:00,0.196875,0.16190359
2018-08-26,2018-08-27 22:45:00,0.319922,0.25117946
2018-08-26,2018-08-27 23:00:00,0.341016,0.3683866
2018-08-26,2018-08-27 23:15:00,0.551953,0.515547
2018-08-26,2018-08-27 23:30:00,0.566016,0.6747989
2018-08-26,2018-08-27 23:45:00,0.73125,0.86442
2018-08-26,2018-08-28 00:00:00,0.935156,1.0766829
2018-08-26,2018-08-28 00:15:00,1.873828,1.3114526
2018-08-26,2018-08-28 00:30:00,1.226953,1.5380183
2018-08-26,2018-08-28 00:45:00,1.466016,1.7801124
2018-08-26,2018-08-27 01:15:00,2.478516,1.8238522
2018-08-26,2018-08-27 01:30:00,2.657812,1.9333375
2018-08-26,2018-08-27 01:45:00,2.844141,2.0388482
2018-08-26,2018-08-27 02:00:00,3.121875,2.1323538
2018-08-26,2018-08-27 02:15:00,3.287109,2.2599564
2018-08-26,2018-08-27 02:30:00,2.309766,2.3814864
2018-08-26,2018-08-27 02:45:00,3.427734,2.4777603
2018-08-26,2018-08-27 03:00:00,2.211328,2.5675068
2018-08-26,2018-08-27 03:15:00,3.469922,2.626234
2018-08-26,2018-08-27 03:30:00,3.15,2.6998174
2018-08-26,2018-08-27 03:45:00,3.410156,2.7668455
2018-08-26,2018-08-27 04:00:00,4.151953,2.7853181
2018-08-26,2018-08-27 04:15:00,3.670312000000001,2.8755453
2018-08-26,2018-08-27 04:30:00,3.596484,2.9154246
2018-08-26,2018-08-27 04:45:00,3.723047,2.9587595
2018-08-26,2018-08-27 05:00:00,2.580469,2.9909396
2018-08-26,2018-08-27 05:15:00,2.696484,2.966799
2018-08-26,2018-08-27 05:30:00,4.310156,2.9718363
2018-08-26,2018-08-27 05:45:00,2.844141,2.9680068
2018-08-26,2018-08-27 06:00:00,3.4839839999999995,2.9480631
2018-08-26,2018-08-27 06:15:00,3.596484,2.8890476
2018-08-26,2018-08-27 06:30:00,3.336328,2.761274
2018-08-26,2018-08-27 06:45:00,3.3679690000000004,2.6015117
2018-08-26,2018-08-27 07:00:00,3.026953,2.4890082
2018-08-26,2018-08-27 07:15:00,3.055078,2.271695
2018-08-26,2018-08-27 07:30:00,2.896875,2.0594907
2018-08-26,2018-08-27 07:45:00,2.735156,1.8432791
2018-08-26,2018-08-27 08:00:00,2.376562,1.6019813
2018-08-26,2018-08-27 08:15:00,1.7015619999999998,1.3799722
2018-08-26,2018-08-27 08:30:00,2.288672,1.1507094
2018-08-26,2018-08-27 08:45:00,2.014453,0.9152798
2018-08-26,2018-08-27 09:00:00,0.6679689999999999,0.73785686
2018-08-26,2018-08-27 09:15:00,0.569531,0.53395617
2018-08-26,2018-08-27 09:30:00,0.569531,0.38186392
2018-08-26,2018-08-27 09:45:00,0.492188,0.28129578
2018-08-26,2018-08-27 10:00:00,0.428906,0.19183135
2018-08-26,2018-08-27 10:15:00,0.158203,0.10189637
2018-08-26,2018-08-27 10:30:00,0.035156,0.07278277
2018-08-26,2018-08-27 10:45:00,0.0,0.06292709
2018-08-26,2018-08-27 11:00:00,0.0,0.03995176
2018-08-26,2018-08-27 11:15:00,0.0,0.04381534
2018-08-26,2018-08-27 11:30:00,0.0,0.044976458
2018-08-26,2018-08-27 11:45:00,0.0,0.047576446
2018-08-26,2018-08-27 12:00:00,0.0,0.055337008
2018-08-26,2018-08-27 12:15:00,0.0,0.06698229
2018-08-26,2018-08-27 12:30:00,0.0,0.038383495
2018-08-26,2018-08-27 12:45:00,0.0,0.022360843
2018-08-26,2018-08-27 13:00:00,0.0,0.015497118
2018-08-26,2018-08-27 13:15:00,0.0,0.019429617
2018-08-26,2018-08-27 13:30:00,0.0,0.006943822
2018-08-26,2018-08-27 13:45:00,0.0,0.0009764433
2018-08-26,2018-08-27 14:00:00,0.0,-0.014443636
2018-08-26,2018-08-27 14:15:00,0.0,-0.026625186
2018-08-26,2018-08-27 14:30:00,0.0,-0.014576793
2018-08-26,2018-08-27 14:45:00,0.0,-0.017675832
2018-08-26,2018-08-27 15:00:00,0.0,0.015993223
2018-08-26,2018-08-27 15:15:00,0.0,0.014199216
2018-08-26,2018-08-27 15:30:00,0.0,0.031242782
2018-08-26,2018-08-27 15:45:00,0.0,0.05851777
2018-08-26,2018-08-27 16:00:00,0.0,0.072983086
2018-08-26,2018-08-27 16:15:00,0.0,0.07992634
2018-08-26,2018-08-27 16:30:00,0.0,0.093232684
2018-08-26,2018-08-27 16:45:00,0.0,0.08624719
2018-08-26,2018-08-27 17:00:00,0.0,0.07227653
2018-08-26,2018-08-27 17:15:00,0.0,0.038944654
2018-08-26,2018-08-27 17:30:00,0.0,0.01461035
2018-08-26,2018-08-27 17:45:00,0.0,-0.01197426
2018-08-26,2018-08-27 18:00:00,0.0,-0.041272126
2018-08-26,2018-08-27 18:15:00,0.0,-0.06974219
2018-08-26,2018-08-27 18:30:00,0.0,-0.07701307
2018-08-26,2018-08-27 18:45:00,0.0,-0.0704271
2018-08-26,2018-08-27 19:00:00,0.0,-0.06971069
2018-08-26,2018-08-27 19:15:00,0.0,-0.059280634
2018-08-26,2018-08-27 19:30:00,0.0,-0.04653956
2018-08-26,2018-08-27 19:45:00,0.0,-0.018038869
2018-08-26,2018-08-27 20:00:00,0.0,-0.018502504
2018-08-26,2018-08-27 20:15:00,0.0,-0.0054149926
2018-08-26,2018-08-27 20:30:00,0.0,0.015278548
2018-08-26,2018-08-27 20:45:00,0.0,0.02257397
2018-08-26,2018-08-27 21:00:00,0.0,0.037073277
2018-08-26,2018-08-27 21:15:00,0.0,0.03701228
2018-08-26,2018-08-27 21:30:00,0.0,0.043121263
2018-08-26,2018-08-27 21:45:00,0.0,0.04248112
2018-08-26,2018-08-27 22:00:00,0.0035159999999999,0.0544778
2018-08-26,2018-08-27 22:15:00,0.0,0.075792834
2018-08-26,2018-08-27 22:30:00,0.196875,0.15122773
2018-08-26,2018-08-27 22:45:00,0.319922,0.23358507
2018-08-26,2018-08-27 23:00:00,0.341016,0.33994958
2018-08-26,2018-08-27 23:15:00,0.551953,0.465597
2018-08-26,2018-08-27 23:30:00,0.566016,0.63747835
2018-08-26,2018-08-27 23:45:00,0.73125,0.80924547
2018-08-26,2018-08-28 00:00:00,0.935156,1.0041097
2018-08-26,2018-08-28 00:15:00,1.873828,1.2269702
2018-08-26,2018-08-28 00:30:00,1.226953,1.4653796
2018-08-26,2018-08-28 00:45:00,1.466016,1.6905504
2018-08-26,2018-08-28 01:00:00,1.750781,1.9290849
2018-08-26,2018-08-27 01:30:00,2.657812,2.0061307
2018-08-26,2018-08-27 01:45:00,2.844141,2.115544
2018-08-26,2018-08-27 02:00:00,3.121875,2.216617
2018-08-26,2018-08-27 02:15:00,3.287109,2.3206284
2018-08-26,2018-08-27 02:30:00,2.309766,2.4572434
2018-08-26,2018-08-27 02:45:00,3.427734,2.5768802
2018-08-26,2018-08-27 03:00:00,2.211328,2.673198
2018-08-26,2018-08-27 03:15:00,3.469922,2.7549767
2018-08-26,2018-08-27 03:30:00,3.15,2.8107314
2018-08-26,2018-08-27 03:45:00,3.410156,2.872467
2018-08-26,2018-08-27 04:00:00,4.151953,2.925692
2018-08-26,2018-08-27 04:15:00,3.670312000000001,2.9298906
2018-08-26,2018-08-27 04:30:00,3.596484,3.000652
2018-08-26,2018-08-27 04:45:00,3.723047,3.0145552
2018-08-26,2018-08-27 05:00:00,2.580469,3.0341454
2018-08-26,2018-08-27 05:15:00,2.696484,3.0287354
2018-08-26,2018-08-27 05:30:00,4.310156,2.9676576
2018-08-26,2018-08-27 05:45:00,2.844141,2.9265895
2018-08-26,2018-08-27 06:00:00,3.4839839999999995,2.8739977
2018-08-26,2018-08-27 06:15:00,3.596484,2.7978017
2018-08-26,2018-08-27 06:30:00,3.336328,2.6846037
2018-08-26,2018-08-27 06:45:00,3.3679690000000004,2.506655
2018-08-26,2018-08-27 07:00:00,3.026953,2.2990024
2018-08-26,2018-08-27 07:15:00,3.055078,2.1475043
2018-08-26,2018-08-27 07:30:00,2.896875,1.8939514
2018-08-26,2018-08-27 07:45:00,2.735156,1.6651634
2018-08-26,2018-08-27 08:00:00,2.376562,1.4377489
2018-08-26,2018-08-27 08:15:00,1.7015619999999998,1.1952271
2018-08-26,2018-08-27 08:30:00,2.288672,0.9904477
2018-08-26,2018-08-27 08:45:00,2.014453,0.783943
2018-08-26,2018-08-27 09:00:00,0.6679689999999999,0.58575314
2018-08-26,2018-08-27 09:15:00,0.569531,0.44934753
2018-08-26,2018-08-27 09:30:00,0.569531,0.29787642
2018-08-26,2018-08-27 09:45:00,0.492188,0.19012088
2018-08-26,2018-08-27 10:00:00,0.428906,0.14089166
2018-08-26,2018-08-27 10:15:00,0.158203,0.097225346
2018-08-26,2018-08-27 10:30:00,0.035156,0.04744685
2018-08-26,2018-08-27 10:45:00,0.0,0.04721465
2018-08-26,2018-08-27 11:00:00,0.0,0.055266462
2018-08-26,2018-08-27 11:15:00,0.0,0.045623474
2018-08-26,2018-08-27 11:30:00,0.0,0.053337652
2018-08-26,2018-08-27 11:45:00,0.0,0.05592525
2018-08-26,2018-08-27 12:00:00,0.0,0.05314144
2018-08-26,2018-08-27 12:15:00,0.0,0.05636698
2018-08-26,2018-08-27 12:30:00,0.0,0.061197393
2018-08-26,2018-08-27 12:45:00,0.0,0.02833467
2018-08-26,2018-08-27 13:00:00,0.0,0.013897445
2018-08-26,2018-08-27 13:15:00,0.0,0.007958874
2018-08-26,2018-08-27 13:30:00,0.0,0.010406494
2018-08-26,2018-08-27 13:45:00,0.0,0.0034526885
2018-08-26,2018-08-27 14:00:00,0.0,0.00080147386
2018-08-26,2018-08-27 14:15:00,0.0,-0.011710703
2018-08-26,2018-08-27 14:30:00,0.0,-0.017466426
2018-08-26,2018-08-27 14:45:00,0.0,-0.004817277
2018-08-26,2018-08-27 15:00:00,0.0,-0.0039366633
2018-08-26,2018-08-27 15:15:00,0.0,0.028818965
2018-08-26,2018-08-27 15:30:00,0.0,0.031061368
2018-08-26,2018-08-27 15:45:00,0.0,0.046616055
2018-08-26,2018-08-27 16:00:00,0.0,0.067508616
2018-08-26,2018-08-27 16:15:00,0.0,0.079479836
2018-08-26,2018-08-27 16:30:00,0.0,0.08157601
2018-08-26,2018-08-27 16:45:00,0.0,0.09357748
2018-08-26,2018-08-27 17:00:00,0.0,0.08411902
2018-08-26,2018-08-27 17:15:00,0.0,0.06796158
2018-08-26,2018-08-27 17:30:00,0.0,0.03129282
2018-08-26,2018-08-27 17:45:00,0.0,0.0057775453
2018-08-26,2018-08-27 18:00:00,0.0,-0.02515465
2018-08-26,2018-08-27 18:15:00,0.0,-0.05094991
2018-08-26,2018-08-27 18:30:00,0.0,-0.08129829
2018-08-26,2018-08-27 18:45:00,0.0,-0.08767157
2018-08-26,2018-08-27 19:00:00,0.0,-0.08126148
2018-08-26,2018-08-27 19:15:00,0.0,-0.08177216
2018-08-26,2018-08-27 19:30:00,0.0,-0.07206425
2018-08-26,2018-08-27 19:45:00,0.0,-0.055878505
2018-08-26,2018-08-27 20:00:00,0.0,-0.032198735
2018-08-26,2018-08-27 20:15:00,0.0,-0.034288943
2018-08-26,2018-08-27 20:30:00,0.0,-0.024428658
2018-08-26,2018-08-27 20:45:00,0.0,-0.003989339
2018-08-26,2018-08-27 21:00:00,0.0,0.010305971
2018-08-26,2018-08-27 21:15:00,0.0,0.032030575
2018-08-26,2018-08-27 21:30:00,0.0,0.04075592
2018-08-26,2018-08-27 21:45:00,0.0,0.056889553
2018-08-26,2018-08-27 22:00:00,0.0035159999999999,0.06609779
2018-08-26,2018-08-27 22:15:00,0.0,0.09273393
2018-08-26,2018-08-27 22:30:00,0.196875,0.13035294
2018-08-26,2018-08-27 22:45:00,0.319922,0.22222403
2018-08-26,2018-08-27 23:00:00,0.341016,0.32020256
2018-08-26,2018-08-27 23:15:00,0.551953,0.44356996
2018-08-26,2018-08-27 23:30:00,0.566016,0.57624096
2018-08-26,2018-08-27 23:45:00,0.73125,0.7609253
2018-08-26,2018-08-28 00:00:00,0.935156,0.9379981
2018-08-26,2018-08-28 00:15:00,1.873828,1.1304694
2018-08-26,2018-08-28 00:30:00,1.226953,1.3501099
2018-08-26,2018-08-28 00:45:00,1.466016,1.5843986
2018-08-26,2018-08-28 01:00:00,1.750781,1.801321
2018-08-26,2018-08-28 01:15:00,2.742188,2.0292468
2018-08-26,2018-08-27 01:45:00,2.844141,2.1682496
2018-08-26,2018-08-27 02:00:00,3.121875,2.258603
2018-08-26,2018-08-27 02:15:00,3.287109,2.3345194
2018-08-26,2018-08-27 02:30:00,2.309766,2.428645
2018-08-26,2018-08-27 02:45:00,3.427734,2.5529907
2018-08-26,2018-08-27 03:00:00,2.211328,2.657113
2018-08-26,2018-08-27 03:15:00,3.469922,2.7419684
2018-08-26,2018-08-27 03:30:00,3.15,2.8114927
2018-08-26,2018-08-27 03:45:00,3.410156,2.857551
2018-08-26,2018-08-27 04:00:00,4.151953,2.906943
2018-08-26,2018-08-27 04:15:00,3.670312000000001,2.949252
2018-08-26,2018-08-27 04:30:00,3.596484,2.9448886
2018-08-26,2018-08-27 04:45:00,3.723047,3.000279
2018-08-26,2018-08-27 05:00:00,2.580469,2.994053
2018-08-26,2018-08-27 05:15:00,2.696484,2.9907262
2018-08-26,2018-08-27 05:30:00,4.310156,2.955274
2018-08-26,2018-08-27 05:45:00,2.844141,2.8653297
2018-08-26,2018-08-27 06:00:00,3.4839839999999995,2.7887123
2018-08-26,2018-08-27 06:15:00,3.596484,2.7009065
2018-08-26,2018-08-27 06:30:00,3.336328,2.5863404
2018-08-26,2018-08-27 06:45:00,3.3679690000000004,2.4341912
2018-08-26,2018-08-27 07:00:00,3.026953,2.2245727
2018-08-26,2018-08-27 07:15:00,3.055078,1.9938456
2018-08-26,2018-08-27 07:30:00,2.896875,1.8251024
2018-08-26,2018-08-27 07:45:00,2.735156,1.5647676
2018-08-26,2018-08-27 08:00:00,2.376562,1.3400108
2018-08-26,2018-08-27 08:15:00,1.7015619999999998,1.1265574
2018-08-26,2018-08-27 08:30:00,2.288672,0.9095141
2018-08-26,2018-08-27 08:45:00,2.014453,0.7391564
2018-08-26,2018-08-27 09:00:00,0.6679689999999999,0.5702716
2018-08-26,2018-08-27 09:15:00,0.569531,0.4151029
2018-08-26,2018-08-27 09:30:00,0.569531,0.3154245
2018-08-26,2018-08-27 09:45:00,0.492188,0.20542872
2018-08-26,2018-08-27 10:00:00,0.428906,0.1274749
2018-08-26,2018-08-27 10:15:00,0.158203,0.107302755
2018-08-26,2018-08-27 10:30:00,0.035156,0.085413165
2018-08-26,2018-08-27 10:45:00,0.0,0.053691246
2018-08-26,2018-08-27 11:00:00,0.0,0.062762514
2018-08-26,2018-08-27 11:15:00,0.0,0.072142005
2018-08-26,2018-08-27 11:30:00,0.0,0.06253843
2018-08-26,2018-08-27 11:45:00,0.0,0.067163736
2018-08-26,2018-08-27 12:00:00,0.0,0.063819766
2018-08-26,2018-08-27 12:15:00,0.0,0.056851078
2018-08-26,2018-08-27 12:30:00,0.0,0.05574128
2018-08-26,2018-08-27 12:45:00,0.0,0.055640586
2018-08-26,2018-08-27 13:00:00,0.0,0.020913735
2018-08-26,2018-08-27 13:15:00,0.0,0.008127157
2018-08-26,2018-08-27 13:30:00,0.0,0.0036470406
2018-08-26,2018-08-27 13:45:00,0.0,0.0071416423
2018-08-26,2018-08-27 14:00:00,0.0,0.0038737953
2018-08-26,2018-08-27 14:15:00,0.0,0.004297644
2018-08-26,2018-08-27 14:30:00,0.0,-0.005235061
2018-08-26,2018-08-27 14:45:00,0.0,-0.009576112
2018-08-26,2018-08-27 15:00:00,0.0,0.0035769492
2018-08-26,2018-08-27 15:15:00,0.0,0.0037002116
2018-08-26,2018-08-27 15:30:00,0.0,0.035328515
2018-08-26,2018-08-27 15:45:00,0.0,0.039132465
2018-08-26,2018-08-27 16:00:00,0.0,0.05321541
2018-08-26,2018-08-27 16:15:00,0.0,0.0712165
2018-08-26,2018-08-27 16:30:00,0.0,0.08179477
2018-08-26,2018-08-27 16:45:00,0.0,0.080158055
2018-08-26,2018-08-27 17:00:00,0.0,0.093065225
2018-08-26,2018-08-27 17:15:00,0.0,0.082355514
2018-08-26,2018-08-27 17:30:00,0.0,0.06616783
2018-08-26,2018-08-27 17:45:00,0.0,0.026036613
2018-08-26,2018-08-27 18:00:00,0.0,0.0016424134
2018-08-26,2018-08-27 18:15:00,0.0,-0.031902328
2018-08-26,2018-08-27 18:30:00,0.0,-0.05306665
2018-08-26,2018-08-27 18:45:00,0.0,-0.083872244
2018-08-26,2018-08-27 19:00:00,0.0,-0.08914966
2018-08-26,2018-08-27 19:15:00,0.0,-0.081811376
2018-08-26,2018-08-27 19:30:00,0.0,-0.08348785
2018-08-26,2018-08-27 19:45:00,0.0,-0.07187939
2018-08-26,2018-08-27 20:00:00,0.0,-0.05050634
2018-08-26,2018-08-27 20:15:00,0.0,-0.029773138
2018-08-26,2018-08-27 20:30:00,0.0,-0.031239048
2018-08-26,2018-08-27 20:45:00,0.0,-0.023862205
2018-08-26,2018-08-27 21:00:00,0.0,-0.0019964948
2018-08-26,2018-08-27 21:15:00,0.0,0.017389864
2018-08-26,2018-08-27 21:30:00,0.0,0.046026856
2018-08-26,2018-08-27 21:45:00,0.0,0.06551542
2018-08-26,2018-08-27 22:00:00,0.0035159999999999,0.0908535
2018-08-26,2018-08-27 22:15:00,0.0,0.111264184
2018-08-26,2018-08-27 22:30:00,0.196875,0.15286559
2018-08-26,2018-08-27 22:45:00,0.319922,0.20685373
2018-08-26,2018-08-27 23:00:00,0.341016,0.31703642
2018-08-26,2018-08-27 23:15:00,0.551953,0.4309743
2018-08-26,2018-08-27 23:30:00,0.566016,0.57049954
2018-08-26,2018-08-27 23:45:00,0.73125,0.7145663
2018-08-26,2018-08-28 00:00:00,0.935156,0.9072635
2018-08-26,2018-08-28 00:15:00,1.873828,1.0912675
2018-08-26,2018-08-28 00:30:00,1.226953,1.2845393
2018-08-26,2018-08-28 00:45:00,1.466016,1.500729
2018-08-26,2018-08-28 01:00:00,1.750781,1.7328455
2018-08-26,2018-08-28 01:15:00,2.742188,1.9433359
2018-08-26,2018-08-28 01:30:00,2.844141,2.1600766
2018-08-26,2018-08-27 02:00:00,3.121875,2.2749784
2018-08-26,2018-08-27 02:15:00,3.287109,2.3409374
2018-08-26,2018-08-27 02:30:00,2.309766,2.3878767
2018-08-26,2018-08-27 02:45:00,3.427734,2.4651093
2018-08-26,2018-08-27 03:00:00,2.211328,2.568501
2018-08-26,2018-08-27 03:15:00,3.469922,2.6521134
2018-08-26,2018-08-27 03:30:00,3.15,2.7183952
2018-08-26,2018-08-27 03:45:00,3.410156,2.769621
2018-08-26,2018-08-27 04:00:00,4.151953,2.799836
2018-08-26,2018-08-27 04:15:00,3.670312000000001,2.8305078
2018-08-26,2018-08-27 04:30:00,3.596484,2.8579793
2018-08-26,2018-08-27 04:45:00,3.723047,2.8420422
2018-08-26,2018-08-27 05:00:00,2.580469,2.8787646
2018-08-26,2018-08-27 05:15:00,2.696484,2.8526511
2018-08-26,2018-08-27 05:30:00,4.310156,2.8273232
2018-08-26,2018-08-27 05:45:00,2.844141,2.7676713
2018-08-26,2018-08-27 06:00:00,3.4839839999999995,2.6563647
2018-08-26,2018-08-27 06:15:00,3.596484,2.5557625
2018-08-26,2018-08-27 06:30:00,3.336328,2.4466045
2018-08-26,2018-08-27 06:45:00,3.3679690000000004,2.3103993
2018-08-26,2018-08-27 07:00:00,3.026953,2.1385689
2018-08-26,2018-08-27 07:15:00,3.055078,1.9172618
2018-08-26,2018-08-27 07:30:00,2.896875,1.6846383
2018-08-26,2018-08-27 07:45:00,2.735156,1.5181999
2018-08-26,2018-08-27 08:00:00,2.376562,1.2691113
2018-08-26,2018-08-27 08:15:00,1.7015619999999998,1.0611465
2018-08-26,2018-08-27 08:30:00,2.288672,0.87131536
2018-08-26,2018-08-27 08:45:00,2.014453,0.687374
2018-08-26,2018-08-27 09:00:00,0.6679689999999999,0.55202067
2018-08-26,2018-08-27 09:15:00,0.569531,0.42010534
2018-08-26,2018-08-27 09:30:00,0.569531,0.3020594
2018-08-26,2018-08-27 09:45:00,0.492188,0.23131414
2018-08-26,2018-08-27 10:00:00,0.428906,0.15380013
2018-08-26,2018-08-27 10:15:00,0.158203,0.098659575
2018-08-26,2018-08-27 10:30:00,0.035156,0.09731816
2018-08-26,2018-08-27 10:45:00,0.0,0.08948623
2018-08-26,2018-08-27 11:00:00,0.0,0.06921549
2018-08-26,2018-08-27 11:15:00,0.0,0.08254189
2018-08-26,2018-08-27 11:30:00,0.0,0.09103021
2018-08-26,2018-08-27 11:45:00,0.0,0.079548925
2018-08-26,2018-08-27 12:00:00,0.0,0.08011527
2018-08-26,2018-08-27 12:15:00,0.0,0.070147425
2018-08-26,2018-08-27 12:30:00,0.0,0.06089772
2018-08-26,2018-08-27 12:45:00,0.0,0.05640411
2018-08-26,2018-08-27 13:00:00,0.0,0.05393155
2018-08-26,2018-08-27 13:15:00,0.0,0.019409686
2018-08-26,2018-08-27 13:30:00,0.0,0.009908982
2018-08-26,2018-08-27 13:45:00,0.0,0.006946381
2018-08-26,2018-08-27 14:00:00,0.0,0.01335977
2018-08-26,2018-08-27 14:15:00,0.0,0.012758166
2018-08-26,2018-08-27 14:30:00,0.0,0.016092375
2018-08-26,2018-08-27 14:45:00,0.0,0.009029925
2018-08-26,2018-08-27 15:00:00,0.0,0.0028646141
2018-08-26,2018-08-27 15:15:00,0.0,0.015612513
2018-08-26,2018-08-27 15:30:00,0.0,0.01130341
2018-08-26,2018-08-27 15:45:00,0.0,0.040789098
2018-08-26,2018-08-27 16:00:00,0.0,0.043289106
2018-08-26,2018-08-27 16:15:00,0.0,0.054813843
2018-08-26,2018-08-27 16:30:00,0.0,0.07132498
2018-08-26,2018-08-27 16:45:00,0.0,0.08016711
2018-08-26,2018-08-27 17:00:00,0.0,0.07520542
2018-08-26,2018-08-27 17:15:00,0.0,0.08840726
2018-08-26,2018-08-27 17:30:00,0.0,0.077906996
2018-08-26,2018-08-27 17:45:00,0.0,0.062951535
2018-08-26,2018-08-27 18:00:00,0.0,0.02125942
2018-08-26,2018-08-27 18:15:00,0.0,0.0011015385
2018-08-26,2018-08-27 18:30:00,0.0,-0.03227392
2018-08-26,2018-08-27 18:45:00,0.0,-0.048735805
2018-08-26,2018-08-27 19:00:00,0.0,-0.07794486
2018-08-26,2018-08-27 19:15:00,0.0,-0.08242004
2018-08-26,2018-08-27 19:30:00,0.0,-0.0730383
2018-08-26,2018-08-27 19:45:00,0.0,-0.07618594
2018-08-26,2018-08-27 20:00:00,0.0,-0.061888903
2018-08-26,2018-08-27 20:15:00,0.0,-0.035956785
2018-08-26,2018-08-27 20:30:00,0.0,-0.016956098
2018-08-26,2018-08-27 20:45:00,0.0,-0.017137393
2018-08-26,2018-08-27 21:00:00,0.0,-0.011710428
2018-08-26,2018-08-27 21:15:00,0.0,0.013601892
2018-08-26,2018-08-27 21:30:00,0.0,0.03919369
2018-08-26,2018-08-27 21:45:00,0.0,0.07601887
2018-08-26,2018-08-27 22:00:00,0.0035159999999999,0.10697945
2018-08-26,2018-08-27 22:15:00,0.0,0.14061382
2018-08-26,2018-08-27 22:30:00,0.196875,0.17259425
2018-08-26,2018-08-27 22:45:00,0.319922,0.22731614
2018-08-26,2018-08-27 23:00:00,0.341016,0.2960878
2018-08-26,2018-08-27 23:15:00,0.551953,0.4247835
2018-08-26,2018-08-27 23:30:00,0.566016,0.55280983
2018-08-26,2018-08-27 23:45:00,0.73125,0.7059125
2018-08-26,2018-08-28 00:00:00,0.935156,0.8610968
2018-08-26,2018-08-28 00:15:00,1.873828,1.0604699
2018-08-26,2018-08-28 00:30:00,1.226953,1.2514219
2018-08-26,2018-08-28 00:45:00,1.466016,1.4459577
2018-08-26,2018-08-28 01:00:00,1.750781,1.6597545
2018-08-26,2018-08-28 01:15:00,2.742188,1.8890405
2018-08-26,2018-08-28 01:30:00,2.844141,2.094071
2018-08-26,2018-08-28 01:45:00,3.065625,2.3011463
2018-08-26,2018-08-27 02:15:00,3.287109,2.3332145
2018-08-26,2018-08-27 02:30:00,2.309766,2.3815043
2018-08-26,2018-08-27 02:45:00,3.427734,2.4073129
2018-08-26,2018-08-27 03:00:00,2.211328,2.4706218
2018-08-26,2018-08-27 03:15:00,3.469922,2.5583112
2018-08-26,2018-08-27 03:30:00,3.15,2.6286101
2018-08-26,2018-08-27 03:45:00,3.410156,2.6794336
2018-08-26,2018-08-27 04:00:00,4.151953,2.718888
2018-08-26,2018-08-27 04:15:00,3.670312000000001,2.7393997
2018-08-26,2018-08-27 04:30:00,3.596484,2.7556648
2018-08-26,2018-08-27 04:45:00,3.723047,2.7730014
2018-08-26,2018-08-27 05:00:00,2.580469,2.748954
2018-08-26,2018-08-27 05:15:00,2.696484,2.7740376
2018-08-26,2018-08-27 05:30:00,4.310156,2.7354465
2018-08-26,2018-08-27 05:45:00,2.844141,2.6987557
2018-08-26,2018-08-27 06:00:00,3.4839839999999995,2.628824
2018-08-26,2018-08-27 06:15:00,3.596484,2.5098193
2018-08-26,2018-08-27 06:30:00,3.336328,2.4003463
2018-08-26,2018-08-27 06:45:00,3.3679690000000004,2.287023
2018-08-26,2018-08-27 07:00:00,3.026953,2.1474297
2018-08-26,2018-08-27 07:15:00,3.055078,1.9737616
2018-08-26,2018-08-27 07:30:00,2.896875,1.7540134
2018-08-26,2018-08-27 07:45:00,2.735156,1.5284047
2018-08-26,2018-08-27 08:00:00,2.376562,1.3707798
2018-08-26,2018-08-27 08:15:00,1.7015619999999998,1.1301473
2018-08-26,2018-08-27 08:30:00,2.288672,0.9328771
2018-08-26,2018-08-27 08:45:00,2.014453,0.754871
2018-08-26,2018-08-27 09:00:00,0.6679689999999999,0.58830434
2018-08-26,2018-08-27 09:15:00,0.569531,0.46653026
2018-08-26,2018-08-27 09:30:00,0.569531,0.35141975
2018-08-26,2018-08-27 09:45:00,0.492188,0.24932508
2018-08-26,2018-08-27 10:00:00,0.428906,0.19181655
2018-08-26,2018-08-27 10:15:00,0.158203,0.13007371
2018-08-26,2018-08-27 10:30:00,0.035156,0.08659066
2018-08-26,2018-08-27 10:45:00,0.0,0.09483491
2018-08-26,2018-08-27 11:00:00,0.0,0.09576711
2018-08-26,2018-08-27 11:15:00,0.0,0.082595296
2018-08-26,2018-08-27 11:30:00,0.0,0.09944682
